ANNEE,ESPECE,CODE POSTAL,VILLE,POPULATION
"2019",CHIEN,"91310",LONGPOINT SUR ORGE,"1"
"2019",CHAT,"91310",LONGPONT SUR ORGE,"867"
"2019",CHIEN,"91310",Leuville-sur-orge,"1"
"2019",CHAT,"91310",VERT LE GRAND,"1"
"2019",CHIEN,"91310",LONGPONT-SUR-ORGE,"19"
"2019",CHAT,"91310",SEVRES,"1"
"2019",CHIEN,"91310",LONGPONT S/ ORGE,"1"
"2019",CHAT,"91310",Linas,"1"
"2019",CHAT,"91310",LINAS EN ESSONNES,"1"
"2019",CHIEN,"91310",LONGPONT,"4"
"2019",CHIEN,"91310",Leuville-sur-Orge,"1"
"2019",CHAT,"91310",LONGPONT / ORGE,"1"
"2019",CHIEN,"91310",montlhery,"4"
"2019",CHAT,"91310",LEUVILLE SUR ORGE,"531"
"2019",CHAT,"91310",LONGPONT SUR OEGE,"1"
"2019",CHAT,"91310",LONGPONT  SUR  ORGE,"1"
"2019",CHAT,"91305",MASSY,"3"
"2019",CHAT,"91300",MASSY VILLAINE,"1"
"2019",CHAT,"91300",NEUILLY SUR MARNE,"1"
"2019",CHAT,"91300",massy,"17"
"2019",CHIEN,"91300",SAINT GENEVIEVE DE BOIS,"1"
"2019",CHAT,"9130",CHILLY MAZARIN,"1"
"2019",CHIEN,"91297","ARPAJON CEDEX , BRUYERES LE CHATEL","2"
"2019",CHAT,"91291",OLLAINVILLE,"1"
"2019",CHIEN,"91290",ST GERMAIN LES ARPAJON,"1"
"2019",CHIEN,"91290",LANORVILLE,"1"
"2019",CHIEN,"91290",PAYON,"1"
"2019",CHAT,"91290",la norville,"3"
"2019",CHIEN,"91290",CHATENAY MALABRY,"2"
"2019",CHAT,"91290",LA NORVILLE²²²,"1"
"2019",CHIEN,"91281",SAINT PIERRE DU PERRAY,"1"
"2019",CHIEN,"91280",SAINT-PIERRE-DU-PERRAY,"2"
"2019",CHIEN,"91280",SAINT PIERRE DE PERRAY,"3"
"2019",CHAT,"91280",Saint-Pierre-du-Perray,"6"
"2019",CHIEN,"91280",SAINT PIEREE DU PERRAY,"2"
"2019",CHAT,"91280",SAINT-PIERRE-DU-PERRAY,"10"
"2019",CHIEN,"91280",SAINT PIERRE DU PERAY,"1"
"2019",CHAT,"91280",St Pierre Du Perray,"1"
"2019",CHAT,"91280",SAINT PIERRE DU PERAY,"1"
"2019",CHAT,"91280",ST GERMAIN LES CORBEIL,"1"
"2019",CHAT,"91280",ARPAJON,"1"
"2019",CHAT,"91270",VIGNEUX SUR SEINE,"1933"
"2019",CHAT,"91270",ARPAJON,"1"
"2019",CHAT,"91270",VIGNEUX SIX,"1"
"2019",CHAT,"91270",VIGNEUX DUR SEINE,"1"
"2019",CHAT,"91270",VALPUISEAUX,"1"
"2019",CHAT,"91270",VAGNEUX,"1"
"2019",CHIEN,"91270",Vigneux-sur-Seine,"1"
"2019",CHIEN,"91270",VIGNEUX SUR  SEINE,"5"
"2019",CHIEN,"91270",VIGNAUX SUR SEINE,"1"
"2019",CHAT,"91260",JUVISY-SUR-ORGE SUR ORGE,"1"
"2019",CHIEN,"91260",JUVISY-SUR-ORGE,"5"
"2019",CHIEN,"91260",JUVISY  SUR ORGE,"1"
"2019",CHIEN,"91260",JUVISY S/ORGE,"1"
"2019",CHIEN,"91260",JAVISY SUR ORGES,"1"
"2019",CHAT,"91260",ATHIS-MONS,"1"
"2019",CHAT,"9126",JUVISY-SUR-ORGE,"2"
"2019",CHAT,"91250",SAINT-GERMAIN-LES-CORBEIL,"5"
"2019",CHIEN,"91250",SAINTRY-SUR-SEINE,"5"
"2019",CHAT,"91250",ST GERMAIN,"2"
"2019",CHIEN,"91250",ST GERMAIN DES CORBEILLES,"1"
"2019",CHAT,"91250",SAINTRY / SEINE,"1"
"2019",CHIEN,"91250",ST GERMAIN LES CORBEIL063316,"1"
"2019",CHAT,"91250",ST GERMAINS LES CORBEILS,"1"
"2019",CHAT,"91250",ST GERMAIN LES CORBEIL,"750"
"2019",CHIEN,"91250",DRAVEIL,"1"
"2019",CHAT,"91250",SAINT GERMAIN LES CORBEIL,"255"
"2019",CHIEN,"91250",SAINTY SUR SEINE,"1"
"2019",CHIEN,"91250",saint germain les corbeil,"2"
"2019",CHAT,"91250",GERMAIN LES CORBEIL,"1"
"2019",CHIEN,"91250",SAITRY SUR SEINE,"1"
"2019",CHAT,"91250",SAINT GERMAIN LèS CORBEIL,"1"
"2019",CHAT,"91250",SAINT-PIERRE DU PERRAY,"1"
"2019",CHIEN,"91250",ST GERMAIN LÈS CORBEIL,"1"
"2019",CHAT,"91249",ST MICHEL SUR ORGE CEDEX,"1"
"2019",CHAT,"91240",SAINT MICHEL SUR ORGE,"545"
"2019",CHAT,"91240",ST MICHEL/ORGE,"4"
"2019",CHAT,"91240",SAINT MICHEL/ORGE,"1"
"2019",CHAT,"91240",ST  MICHEL SUR ORGE,"3"
"2019",CHAT,"91240",ST MICHEL SUR AGE,"1"
"2019",CHAT,"91240",ST.MICHEL SUR ORGE,"1"
"2019",CHAT,"91240",SAINT MICHEL SUR  ORGE,"2"
"2019",CHAT,"91240",SAINT-MICHEL-SUR-ORGNE,"1"
"2019",CHIEN,"91240",ST MICHEL S ORGE,"1"
"2019",CHAT,"9124",SAINT MICHEL SUR ORGE,"1"
"2019",CHIEN,"91230",MONGTERON,"1"
"2019",CHAT,"91223",BRETIGNY SUR ORGE CEDEX,"5"
"2019",CHIEN,"91220",BRETIGNY SUR ORGE,"1526"
"2019",CHAT,"91220",Brétigny sur Orge,"2"
"2019",CHIEN,"91220",BRETGNY SUR ORGE,"1"
"2019",CHIEN,"91220",le plessis pate,"2"
"2019",CHIEN,"91220",BRETIGNY S/ORGE,"119"
"2019",CHIEN,"91220",LINAS,"1"
"2019",CHAT,"91220",Bretigny sur Orge,"1"
"2019",CHAT,"91220",BRéTIGNY SUR ORGE,"24"
"2019",CHIEN,"91220",BRETIGNY/ORGE,"2"
"2019",CHAT,"91220",BRÉTIGNY SUR ORGE,"29"
"2019",CHAT,"91220",LE PLESSIS-PÂTÉ,"1"
"2019",CHAT,"91220",LEPLESSIS PATE,"1"
"2019",CHIEN,"91220",Le Plessis Plate,"1"
"2019",CHAT,"91220",ATHIS MONS,"1"
"2019",CHIEN,"91220",le plessis paté,"1"
"2019",CHIEN,"91220",BRÉTIGNU,"1"
"2019",CHIEN,"91220",BRÉTIGNY-SUR-ORGE,"3"
"2019",CHAT,"91212",DRAVEIL,"1"
"2019",CHIEN,"91210",DRAVEUIL,"2"
"2019",CHAT,"91210",DREVEIL,"1"
"2019",CHIEN,"91207",EVRY CEDEX,"1"
"2019",CHIEN,"91200",ATHIS-MONS,"152"
"2019",CHIEN,"91200",ATHISMONS,"5"
"2019",CHIEN,"91200",ESSONNE,"1"
"2019",CHIEN,"91200",AHTIS-MONS,"1"
"2019",CHIEN,"91190",GIF SUR YEVETTE,"1"
"2019",CHAT,"91190",SALLAS,"1"
"2019",CHIEN,"91190",gif sur yvette,"6"
"2019",CHAT,"91190",RANDONNAI,"1"
"2019",CHAT,"91190",GIF SUR YETTE,"1"
"2019",CHIEN,"91190",GYF SUR YVETTE,"4"
"2019",CHAT,"91190",PALAISEAU,"1"
"2019",CHIEN,"91190",VILLIERS -LE -BACLE,"1"
"2019",CHIEN,"91190",MEUDON,"1"
"2019",CHAT,"91190",VANNES,"1"
"2019",CHAT,"91190",GIR SUR YVETTE,"2"
"2019",CHIEN,"91190",ST AUBIN,"52"
"2019",CHAT,"91190",GIF/YVETTE,"5"
"2019",CHIEN,"91190",VILLIERS LE BACL,"1"
"2019",CHIEN,"91190",SAINT AUBIN,"14"
"2019",CHIEN,"91190",GIF-SUR-YVETTE,"16"
"2019",CHAT,"91190",VILLIERS LE BÂCLE,"1"
"2019",CHIEN,"91190",RIS ORANGIS,"1"
"2019",CHAT,"91180",SAINT GERMAIN LES ARPAPJON,"1"
"2019",CHAT,"91180",st germain les arpajons,"1"
"2019",CHIEN,"91180",Saint-Germain-lès-Arpajon,"3"
"2019",CHIEN,"91180",SANT GERMAIN LES ARPAJON,"1"
"2019",CHIEN,"91180",SAINT GERMAIN DES ARPAJONS,"1"
"2019",CHAT,"91180",GIF SUR YVETTE,"1"
"2019",CHIEN,"91180",ST GERMAIN LES ARPAJON,"802"
"2019",CHIEN,"91180",GERMAIN LES ARPAJON,"1"
"2019",CHAT,"91180",RIS ORANGIS,"1"
"2019",CHIEN,"91180",SAINT GERMAIN LES ARPAJONS,"19"
"2019",CHIEN,"91180",ST GERMAIN EN ARPAJON,"1"
"2019",CHAT,"91180",SAINT-GERMAIN-LES-ARPAJON,"9"
"2019",CHIEN,"91170",VIRY CHATILLON,"1829"
"2019",CHIEN,"91170",Viry chatillon,"1"
"2019",CHIEN,"91170",ITTEVILLE,"1"
"2019",CHAT,"91170",viry chatillon,"8"
"2019",CHAT,"91170",CHELLES,"1"
"2019",CHAT,"91170",viry-chatillon,"1"
"2019",CHIEN,"91170",VERY CHATILLONS,"1"
"2019",CHIEN,"91170",vitry chatillon,"1"
"2019",CHAT,"91170",ETRECHY,"1"
"2019",CHIEN,"91170",VIRY - CHATILLON,"3"
"2019",CHAT,"91170",VIRY-CHÂTILLON,"5"
"2019",CHIEN,"91170",FORGES LES BAINS,"1"
"2019",CHIEN,"91170",Viry-chatillon,"1"
"2019",CHIEN,"91170",viry chatillon,"5"
"2019",CHAT,"91170",VIRRY CHATILLON,"2"
"2019",CHIEN,"91170",VIRY-CHATILLON,"83"
"2019",CHAT,"91170",Viry-Châtillon,"5"
"2019",CHIEN,"91160",LOMG JUMEAU,"1"
"2019",CHAT,"91160",LONGJUMEAN,"1"
"2019",CHAT,"91160",BALLANCOURT,"2"
"2019",CHIEN,"91160",SAULX LES CHARTREUX,"761"
"2019",CHIEN,"91160",Saulx-les-Chartreux,"4"
"2019",CHIEN,"91160",SAULX LES CHRATREUX,"1"
"2019",CHAT,"91160",BAILLAINVILLIERS,"1"
"2019",CHIEN,"91160",LONGJUMAU,"1"
"2019",CHIEN,"91160",longjumeau,"2"
"2019",CHIEN,"91160",SAULX-LES -CHARTREUX,"1"
"2019",CHIEN,"91160",SAUX LES CHARTREUX,"6"
"2019",CHAT,"91160",LONG JUMEAU,"1"
"2019",CHAT,"91160",SAULX LES CHARTEUX,"1"
"2019",CHIEN,"91160",BALAINVILLIERS,"29"
"2019",CHIEN,"91160",SAULX LES CHATREUX,"1"
"2019",CHAT,"91160",BALAINVILLIERS,"1"
"2019",CHIEN,"91160",LONGJUNEAU,"1"
"2019",CHIEN,"91160",saulx leschartreux,"1"
"2019",CHAT,"91160",LONGJUMEAU-BALIZY,"1"
"2019",CHAT,"91160",champlan,"5"
"2019",CHIEN,"91151",ETAMPES,"2"
"2019",CHAT,"91150",ESTAMPES,"1"
"2019",CHIEN,"91150",MORIGN,"1"
"2019",CHIEN,"91150",ETEMPS,"1"
"2019",CHIEN,"91150",LA FORET SAINTRE CROIX,"1"
"2019",CHIEN,"91150",Abbeville la rivière,"1"
"2019",CHIEN,"91150",LA FORÊT SAINTE CROIX,"19"
"2019",CHAT,"91150",BOUTERVILLIERS,"61"
"2019",CHAT,"91150",FENNEVILLE,"1"
"2019",CHIEN,"91150",MORIGNY CHAMPIGNY,"525"
"2019",CHAT,"91150",MORTIGNY CHAMPIGNY,"1"
"2019",CHAT,"91150",MONTIGNY-CHAMPIGNY,"1"
"2019",CHAT,"91150",Etampes,"1"
"2019",CHAT,"91150",BLANDY,"15"
"2019",CHAT,"91150",CORBEIL,"1"
"2019",CHAT,"91150",Boutervilliers,"1"
"2019",CHIEN,"91150",morigny - champigny,"1"
"2019",CHIEN,"91150",MORIGNY-CHAMPIGNY,"30"
"2019",CHAT,"91150",LARDY,"1"
"2019",CHIEN,"91150",ST GERMAIN LES CORBEIL,"1"
"2019",CHIEN,"91150",ORNOY LA RIVIERE,"2"
"2019",CHAT,"91150",ORMOY LA RIVIERE - (91150),"1"
"2019",CHIEN,"91150",ormoy la riviere,"2"
"2019",CHIEN,"91150",MORIGNY CHAMPAGNY,"1"
"2019",CHIEN,"91150",ETAMPS,"2"
"2019",CHAT,"91148",VILLEBON SUR YVETTE CEDEX,"1"
"2019",CHAT,"91141",VILLEBON SUR YVETTE,"1"
"2019",CHIEN,"91140",VILLEBO SUR YVETTE,"1"
"2019",CHIEN,"91140",VIILLEBON SUR YVETTE,"1"
"2019",CHIEN,"91140",GARGES LES GONESSES,"1"
"2019",CHAT,"91140",VILLEBON / YVETTE,"1"
"2019",CHIEN,"91140",VILLEBON / YVETTE,"1"
"2019",CHIEN,"91140",VILLEJUSTE,"3"
"2019",CHIEN,"91140",VILLEBON-SUR-YVETTE,"13"
"2019",CHIEN,"91140",VILLEJUST FRETAY,"1"
"2019",CHAT,"91140",VIILEJUST,"1"
"2019",CHIEN,"91140",VILLEJUIF,"1"
"2019",CHAT,"91140",VILLEBON S/ YVETTE,"8"
"2019",CHAT,"91140",VILEBON SUR YVETTE,"1"
"2019",CHAT,"91130",ris orangis,"3"
"2019",CHAT,"91130",LEUVILLE SUR ORGE,"1"
"2019",CHIEN,"91130",RIS ORANGIS,"1586"
"2019",CHIEN,"91130",ESSONNE,"1"
"2019",CHAT,"91130",GRIGNY,"1"
"2019",CHAT,"91130",ORANGIS,"3"
"2019",CHAT,"91130",WISSOUS,"1"
"2019",CHIEN,"91130",ISSY LES MOULINAUX,"1"
"2019",CHAT,"91130",RIS-ORANGIS,"103"
"2019",CHIEN,"91130",BRY SUR ORANGIS,"1"
"2019",CHIEN,"91130",MARCOUSSIS,"1"
"2019",CHIEN,"91130",RIS - ORANGIS,"1"
"2019",CHAT,"91130",RIS- ORANGIS,"3"
"2019",CHAT,"91124",PALAISEAU,"1"
"2019",CHAT,"91121",FONTAINE LES DIJON,"1"
"2019",CHAT,"91121",DRAVEIL,"1"
"2019",CHIEN,"91120",ETAMPES,"1"
"2019",CHIEN,"91120",RIS ORANGIS,"2"
"2019",CHAT,"91113",RIS-ORANGIS,"1"
"2019",CHIEN,"91110",VILLABE,"1"
"2019",CHAT,"91110",VILLABE,"1"
"2019",CHIEN,"91108",EVRY CEDEX,"1"
"2019",CHIEN,"91100",Corbeil essonnes,"1"
"2019",CHIEN,"91100",PIERREFITTE SUR SEINE,"1"
"2019",CHIEN,"91100",CORBEILESSONNE,"1"
"2019",CHAT,"91100",villabe,"2"
"2019",CHAT,"91100",Corbeil Essonnes,"3"
"2019",CHAT,"91100",BOULOGNE BILLANCOURT,"2"
"2019",CHAT,"91100",VILLABé,"8"
"2019",CHIEN,"91100",CORBEILLE,"4"
"2019",CHIEN,"91100",CORBEIL- ESSONES,"1"
"2019",CHIEN,"91100",CORBEIL ESSONES,"12"
"2019",CHIEN,"91100",VILLAGE,"1"
"2019",CHAT,"91100",CORBEIL  ESSONNES,"1"
"2019",CHIEN,"91100",CORBEIL-ESSONNES,"74"
"2019",CHIEN,"91100",CORBEILLE-ESSONES,"1"
"2019",CHIEN,"91100",corbeil-essonnes,"1"
"2019",CHAT,"91100",CORBEIL-ESSONES,"1"
"2019",CHIEN,"91100",CORBEIL-ESSONNE,"4"
"2019",CHIEN,"91100",CLICHY,"1"
"2019",CHAT,"91100",CORBEIL-ESSONNE,"6"
"2019",CHIEN,"91100",SAINT-MAUR-DES FOSSES,"1"
"2019",CHAT,"91100",Corbeil Essonne,"1"
"2019",CHIEN,"91090",BONDOUFLE,"2"
"2019",CHAT,"91090",LISSS,"1"
"2019",CHIEN,"91090",Lisses,"5"
"2019",CHAT,"91090",COURCOURONNES,"1"
"2019",CHIEN,"91080",EVRY-COURCOURONNES,"1"
"2019",CHIEN,"91080",COURCOURRONNES,"1"
"2019",CHIEN,"91070",BOUDOUFLE,"2"
"2019",CHAT,"91070",Bondoufle,"4"
"2019",CHAT,"91070",LONGPONT SUR ORGE,"1"
"2019",CHIEN,"91060",,"1"
"2019",CHAT,"91021","EVRY CEDEX , EVRY COURCOURONNES","1"
"2019",CHIEN,"91010",EVRY CEDEX,"1"
"2019",CHAT,"91000",LONGPONT SUR ORGE,"1"
"2019",CHAT,"91000",ÉVRY,"15"
"2019",CHIEN,"91000",EVRY COURCOURONE,"1"
"2019",CHIEN,"91000","EVRY COURCOURONNES , EVRY","58"
"2019",CHAT,"91000",LISSES,"2"
"2019",CHAT,"91000",EURY,"1"
"2019",CHIEN,"91000",CORBEILLE ESSONNES,"1"
"2019",CHAT,"91000",evry,"9"
"2019",CHAT,"91000",ATHIS MONS,"1"
"2019",CHAT,"9100",VILLEURBANNE,"1"
"2019",CHAT,"9100",EVRY,"3"
"2019",CHIEN,"9100",Evry,"1"
"2019",CHAT,"91",VILLEBON SUR YVETTE,"1"
"2019",CHIEN,"9090",MELLE-BELGIQUE,"1"
"2019",CHAT,"90850",ESSERT,"338"
"2019",CHAT,"90800",BAVILLLIERS,"2"
"2019",CHAT,"90800",BUC,"33"
"2019",CHIEN,"90800",ESSERT,"2"
"2019",CHIEN,"90800",BAVILLIER,"1"
"2019",CHAT,"90800",ELOIE,"4"
"2019",CHAT,"90700",CHATENOIS LES FORGES,"368"
"2019",CHIEN,"90700",CHATENOIS LES FORGES,"245"
"2019",CHAT,"90700",CHATENOIS-LES-FORGES,"3"
"2019",CHAT,"90700",CHâTENOIS-LES-FORGES,"1"
"2019",CHIEN,"90700",COLOMBE,"1"
"2019",CHIEN,"90610",SAINT OUEN,"1"
"2019",CHAT,"90600",GRANDSVILLARS,"1"
"2019",CHAT,"90600",GRANDVILLIERS,"1"
"2019",CHIEN,"90600",GRANVILLARD,"1"
"2019",CHIEN,"90600",GRANDVILLRS,"1"
"2019",CHIEN,"90600",GARNDVILLARS,"1"
"2019",CHAT,"90500",Beaucourt,"1"
"2019",CHAT,"90500",beaucourt,"2"
"2019",CHAT,"90460",RECHESY,"1"
"2019",CHAT,"90400",TREYENANS,"1"
"2019",CHAT,"90400",DANJOUTIN,"452"
"2019",CHAT,"90400",ANDELNAVS,"1"
"2019",CHIEN,"90400",SEVENANS,"55"
"2019",CHAT,"90400",Bermont,"1"
"2019",CHAT,"90400",Vézelois,"1"
"2019",CHIEN,"90400",Andelnans,"1"
"2019",CHAT,"90400",FROIDEVAL,"37"
"2019",CHIEN,"90400",BREVILLIERS,"1"
"2019",CHIEN,"90400",MOVAL,"30"
"2019",CHIEN,"90400","ANDELNANS , FROIDEVAL","8"
"2019",CHAT,"90400",FRAHIER,"1"
"2019",CHAT,"90400",BOUROGNE,"1"
"2019",CHIEN,"90400",TRVENANS,"1"
"2019",CHIEN,"90380",FLAMANVILLE,"1"
"2019",CHIEN,"90380",Roppe,"1"
"2019",CHIEN,"90380",ROPPE,"120"
"2019",CHIEN,"90370",RECHESSY,"1"
"2019",CHIEN,"90370",RÉCHÉSY,"1"
"2019",CHIEN,"90360",LA CHAPELLE S/ROUGEMONT,"1"
"2019",CHIEN,"90360",PETITE-FONTAINE,"1"
"2019",CHIEN,"90360",LA CHAPELLE SOUS ROUGEMONTS,"3"
"2019",CHIEN,"90360",LACHAPELLE-SOUS-ROUGEMONT,"3"
"2019",CHIEN,"90360",LACHAPELLE SOUS ROUGEMEONT,"1"
"2019",CHAT,"90350",Évette-Salbert,"3"
"2019",CHAT,"90350",EVETTE-SALBERT,"8"
"2019",CHIEN,"90350",ERETTE SALBERT,"1"
"2019",CHAT,"90340",NIVILLARD,"1"
"2019",CHIEN,"90330",CHAUX,"122"
"2019",CHAT,"90300",VALDUIE,"1"
"2019",CHAT,"90300",OFFEMEONT,"1"
"2019",CHIEN,"90300",LA CHAPELLE-SOUS-CHAUX,"1"
"2019",CHIEN,"90300",SERMAMAGNY,"116"
"2019",CHIEN,"90300",EVETTE SALBERT,"2"
"2019",CHIEN,"90300",ELOIE,"96"
"2019",CHIEN,"90300",VAL D'OIS,"1"
"2019",CHIEN,"90300",OFFEMONT,"256"
"2019",CHAT,"90300",LA CHAPELLE,"1"
"2019",CHAT,"90300",LA CHAPELLE SOUS CHAUX,"9"
"2019",CHIEN,"90300",GIROMAGNY,"1"
"2019",CHIEN,"90270",ANJOUTEY,"1"
"2019",CHIEN,"90200",GIROMEGNY,"1"
"2019",CHAT,"90200",LEPUIX-GY,"5"
"2019",CHIEN,"90200",LE PUIX GY,"1"
"2019",CHIEN,"90200",LEPUY-GY,"1"
"2019",CHAT,"90200",AUXELLES HAUT,"51"
"2019",CHAT,"90200",lepuix,"1"
"2019",CHIEN,"90186",XXX,"1"
"2019",CHAT,"90170",ETTUEFONT,"2"
"2019",CHAT,"90170",ANJOUTEY,"75"
"2019",CHIEN,"90160",ANTONY,"1"
"2019",CHAT,"90160",BESSONCOURT,"148"
"2019",CHIEN,"90150",LAGRANGE,"20"
"2019",CHAT,"90150",FONTAINE,"104"
"2019",CHIEN,"90150",FOUSSEMAGNE,"220"
"2019",CHAT,"90150",LAGRANGE,"33"
"2019",CHIEN,"90150",CUNELIERES*,"1"
"2019",CHIEN,"90150",menoncourt,"2"
"2019",CHIEN,"90140",RECOUVRANCE,"16"
"2019",CHAT,"90140",BROUROGNE,"1"
"2019",CHIEN,"90140",FROISEFONTAINE,"1"
"2019",CHAT,"90140",FROIDEFONTAINE,"79"
"2019",CHIEN,"90132",ANGRES,"1"
"2019",CHAT,"90130",MONTREUX-CHÂTEAU,"1"
"2019",CHIEN,"90120",FAVIERES,"1"
"2019",CHAT,"90119",SAINT GERMAIN LE CHÂTELET,"1"
"2019",CHIEN,"90110",BOURG / CHATELET,"1"
"2019",CHIEN,"90110",ST GERMAIN CHATELET,"4"
"2019",CHAT,"90110",FRANCE,"1"
"2019",CHIEN,"90110",SALON,"1"
"2019",CHIEN,"90110",ROMAGNY  SOUS  ROUGEMONT,"1"
"2019",CHIEN,"90110",DELLE,"1"
"2019",CHIEN,"90110",St germain le chatelet,"2"
"2019",CHIEN,"90110",SAINT-GERMAIN LE CHATELET,"1"
"2019",CHIEN,"90110",ROUGEMONT LE CHÂTEAU,"2"
"2019",CHAT,"90110",ROUGEMONT LE CHATEAU,"380"
"2019",CHAT,"90110",ÉTUEFFONT,"1"
"2019",CHIEN,"90110",SAINT GERMAIN LE CHATELET,"21"
"2019",CHAT,"90100",DELLE,"560"
"2019",CHIEN,"90100",90100 FLORIMONT,"1"
"2019",CHIEN,"90100",CHAVANATTE,"36"
"2019",CHIEN,"90100",Delle,"1"
"2019",CHIEN,"90100",FESCHES L'EGLISE,"1"
"2019",CHIEN,"90100",LE PUIX,"1"
"2019",CHAT,"90100",SAINT-DIZIER-L'ÉVêQUE,"1"
"2019",CHIEN,"90100",FLORIMOND,"1"
"2019",CHIEN,"90100",Joncherey,"3"
"2019",CHAT,"90100",VELLESCOT,"39"
"2019",CHIEN,"90100",LEPUIX - NEUF,"1"
"2019",CHAT,"90100",LEPUIX NEUF,"40"
"2019",CHIEN,"90100",FECHE L' EGLISE,"1"
"2019",CHIEN,"90100",FAVEROIS,"98"
"2019",CHIEN,"90100",FECHE L'EGLISE,"19"
"2019",CHIEN,"90100",BOBON,"1"
"2019",CHIEN,"90100",PALERMA,"1"
"2019",CHIEN,"90016",BELFORT CEDEX,"4"
"2019",CHAT,"90016",BELFORT,"1"
"2019",CHAT,"90016",BELFORT CEDEX,"3"
"2019",CHAT,"90000",BLEOFRT,"1"
"2019",CHAT,"90000",BELORT,"1"
"2019",CHIEN,"90000",BUC,"1"
"2019",CHIEN,9*280,PUTEAUX,"1"
"2019",CHAT,"89940",MICHERY PONT SUR YONNE,"1"
"2019",CHIEN,"89930",COLLEMIERS,"2"
"2019",CHIEN,"89840",ETAIN LA SAUVIN,"1"
"2019",CHAT,"89820",GUILLERS,"1"
"2019",CHIEN,"89800",COURGIS,"48"
"2019",CHIEN,"89800",LICHERS PRES AIGREMENT,"1"
"2019",CHIEN,"89800",LICHERE PRES AIGREMONT,"4"
"2019",CHAT,"89800","CHABLIS , POINCHY","2"
"2019",CHAT,"89800",PUIT DE COURSON,"1"
"2019",CHAT,"89800",VAUGERMAIN,"4"
"2019",CHIEN,"89800",AIGREMONT,"17"
"2019",CHAT,"89800","PUITS-DE-COURSON, SAINT-CYR-LES-COLONS","1"
"2019",CHIEN,"89800",CHICHEE,"102"
"2019",CHIEN,"89800",TONNERRE,"1"
"2019",CHIEN,"89800",POINCHY,"11"
"2019",CHIEN,"89800",FONTENAY PRES CHABLIS,"20"
"2019",CHAT,"89800",SAINT CYR COLONS,"1"
"2019",CHIEN,"89800",SAINT CYR-LES-COLONS,"1"
"2019",CHIEN,"89800",beine,"1"
"2019",CHAT,"89800",CHABLIS,"366"
"2019",CHAT,"89800",PUITS DE COURSON,"1"
"2019",CHAT,"89800",SAINT-CYR-LES-COLONS,"1"
"2019",CHIEN,"89780",BAISIEUX,"1"
"2019",CHAT,"89770",CHAILLEY,"71"
"2019",CHAT,"89770",BOEURS-EN-OTHE,"1"
"2019",CHIEN,"89760",NOE,"1"
"2019",CHIEN,"89760",THEIL SUR VANNE,"3"
"2019",CHIEN,"89740",CRUZY LE CHATEL,"217"
"2019",CHIEN,"89740",PIMELLES,"25"
"2019",CHAT,"89740",ARTHONNAY,"9"
"2019",CHAT,"89740",VILLON,"7"
"2019",CHIEN,"89730",CHAMPVALLON,"1"
"2019",CHAT,"89710","MONTHOLON , VOLGRE","8"
"2019",CHAT,"89700",Viviers,"1"
"2019",CHIEN,"89700",YROUERRE,"46"
"2019",CHAT,"89700",VAULICHERES,"5"
"2019",CHIEN,"89700",SAINT MARTIN SUR ARMANCON,"2"
"2019",CHIEN,"89700",CHABLIS,"1"
"2019",CHAT,"89700",COLLAN,"5"
"2019",CHAT,"89700",JUNAY,"63"
"2019",CHAT,"89700",ST MARTIN SUR ARMANCON,"9"
"2019",CHAT,"89700",SENS,"1"
"2019",CHAT,"89700",CHAMPVALLON,"1"
"2019",CHIEN,"89660",BOIS D ARCY,"8"
"2019",CHIEN,"89660",CHEVROCHES,"1"
"2019",CHAT,"89660",brosses,"1"
"2019",CHIEN,"89660",LUCY SUR CURE,"1"
"2019",CHIEN,"89660",CHATEL-CENSOIR,"1"
"2019",CHIEN,"89660",Châtel-Censoir,"1"
"2019",CHAT,"89660",Merry sur Yonne,"1"
"2019",CHIEN,"89639",SAINT BANCHER,"1"
"2019",CHAT,"89630",ST GERMAIN DES CHAMPS,"27"
"2019",CHAT,"89630",Saint-Léger-Vauban,"1"
"2019",CHAT,"89630",CHASTELLUX-SUR-CURE,"1"
"2019",CHIEN,"89630",ST GERMAIN DES CHAMPS,"113"
"2019",CHAT,"89630",QUARRÉ LES TOMBES,"3"
"2019",CHAT,"89630",ST LEGER SUR VAUBAN,"1"
"2019",CHIEN,"89630",VILLIERS NONAIN,"3"
"2019",CHIEN,"89630",ST LEGER VAUBAN,"101"
"2019",CHIEN,"89630",BUSSIERES,"86"
"2019",CHAT,"89630",RUERES,"10"
"2019",CHAT,"89630",BEAUVILLIERS,"18"
"2019",CHAT,"89630",CHASTELLUX SUR CURE,"26"
"2019",CHIEN,"89630",SAINT LEGER VAUBAN,"236"
"2019",CHIEN,"89630",VILLIERS NONAINS,"4"
"2019",CHIEN,"89620",THURY,"1"
"2019",CHAT,"89600",CHÉU,"1"
"2019",CHAT,"89600",REBOURSEAUX,"14"
"2019",CHAT,"89600","VERGIGNY , BOUILLY","5"
"2019",CHAT,"89600",VERGIGNY GARE,"1"
"2019",CHIEN,"89600",MONTILLOT,"1"
"2019",CHAT,"89600",CHéU,"1"
"2019",CHAT,"89580",COULANGS LA VINEUSE,"1"
"2019",CHAT,"89580",COULANGE LA VINNEUSE,"1"
"2019",CHAT,"89580",VALLAN,"125"
"2019",CHIEN,"89580",VAL-DE-MERCY,"2"
"2019",CHIEN,"89580",CY EVEQUE,"1"
